,date_mesure,Teau,id_sonde
648,2016-07,15.36253494623656,771
649,2016-07,16.187279569892475,813
650,2016-07,16.725499999999993,815
651,2016-07,17.020336021505376,816
652,2016-07,19.80071505376345,817
653,2016-07,20.351973118279574,818
654,2016-07,20.965158602150538,819
655,2016-07,18.879094086021507,820
656,2016-07,18.111080645161298,821
657,2016-07,18.865279569892476,823
658,2016-07,17.679282258064514,824
659,2016-07,14.316013440860214,825
660,2016-07,15.131709677419357,827
661,2016-07,15.962833333333334,828
662,2016-07,16.818274193548383,830
663,2016-08,15.786755376344086,104
664,2016-08,15.090798387096774,109
665,2016-08,15.677456989247311,771
666,2016-08,16.256951612903226,813
667,2016-08,16.8012311827957,815
668,2016-08,17.2615376344086,816
669,2016-08,20.077916666666663,817
670,2016-08,20.619137096774196,818
671,2016-08,20.972376344086022,819
672,2016-08,19.507715053763445,820
673,2016-08,19.58666935483871,821
674,2016-08,19.449962365591404,823
675,2016-08,18.059465053763443,824
676,2016-08,14.770220430107527,825
677,2016-08,15.11091129032258,827
678,2016-08,15.986645161290324,828
679,2016-08,16.790870967741935,830
680,2016-09,15.159416666666665,104
681,2016-09,14.739036111111108,109
682,2016-09,14.923522222222223,771
683,2016-09,15.546336111111113,813
684,2016-09,15.90236111111111,815
685,2016-09,16.519466666666666,816
686,2016-09,18.44195,817
687,2016-09,18.82013055555556,818
688,2016-09,19.150375,819
689,2016-09,19.245700000000003,820
690,2016-09,18.64681666666667,821
691,2016-09,19.10881944444445,823
692,2016-09,16.890780555555555,824
693,2016-09,14.577911111111112,825
694,2016-09,14.376991666666665,827
695,2016-09,15.10713888888889,828
696,2016-09,15.544024999999996,830
697,2016-10,9.942209677419358,104
698,2016-10,10.174405913978493,109
699,2016-10,9.380967741935484,771
700,2016-10,9.738739247311829,813
701,2016-10,10.342481182795698,815
702,2016-10,11.488663978494627,816
703,2016-10,11.875209677419354,817
704,2016-10,12.007145161290325,818
705,2016-10,12.229768817204299,819
706,2016-10,14.431973118279569,820
707,2016-10,14.586260752688172,821
708,2016-10,14.244922043010751,823
709,2016-10,11.05533870967742,824
710,2016-10,11.37677688172043,825
711,2016-10,10.650102150537634,827
712,2016-10,10.581639784946237,828
713,2016-10,11.016223118279568,830
714,2016-11,8.085669444444443,104
715,2016-11,8.619747222222221,109
716,2016-11,8.210575000000002,771
717,2016-11,8.452330555555555,813
718,2016-11,8.539758333333332,815
719,2016-11,9.104633333333336,816
720,2016-11,8.544805555555554,817
721,2016-11,8.598213888888889,818
722,2016-11,8.754636111111113,819
723,2016-11,10.287863888888891,820
724,2016-11,10.195686111111112,821
725,2016-11,10.212102777777776,823
726,2016-11,8.357125000000002,824
727,2016-11,9.527055555555558,825
728,2016-11,9.139919444444445,827
729,2016-11,8.759072222222223,828
730,2016-11,9.088536111111113,830
731,2016-12,4.804069892473119,104
